basename,deepest_name,names
275_20210809025515_40179,Syrphidae,"['Syrphidae', 'Insecta', 'Animalia', 'Diptera']"
112_20200617003854_2595_t,Chironomidae,"['Insecta', 'Animalia', 'Diptera', 'Chironomidae']"
126_20200813003101_26240,Chironomidae,"['Insecta', 'Animalia', 'Diptera', 'Chironomidae']"
192_20200805230156_2061_t,Caenidae,"['Caenidae', 'Ephemeroptera', 'Insecta', 'Animalia']"
169_20200627014007_25096,Chironomidae,"['Insecta', 'Animalia', 'Diptera', 'Chironomidae']"
293_20210811223437_18508,Cicadellidae,"['Insecta', 'Cicadellidae', 'Animalia', 'Hemiptera']"
192_20200712115551_25813,Caenidae,"['Caenidae', 'Ephemeroptera', 'Insecta', 'Animalia']"
150_20200705012932_35225,Hymenoptera,"['Hymenoptera', 'Insecta', 'Animalia']"
194_20200626014856_4649,Cecidomyiidae,"['Insecta', 'Animalia', 'Diptera', 'Cecidomyiidae']"
170_20200728050017_26497,Chironomidae,"['Insecta', 'Animalia', 'Diptera', 'Chironomidae']"
293_20210812003649_16819,Cicadellidae,"['Insecta', 'Cicadellidae', 'Animalia', 'Hemiptera']"
153_20200618121032_24454,Caenidae,"['Caenidae', 'Ephemeroptera', 'Insecta', 'Animalia']"
192_20200724194326_17933,Caenidae,"['Caenidae', 'Ephemeroptera', 'Insecta', 'Animalia']"
296_20210815033743_15399,Cicadellidae,"['Insecta', 'Cicadellidae', 'Animalia', 'Hemiptera']"
192_20200722090027_28214,Caenidae,"['Caenidae', 'Ephemeroptera', 'Insecta', 'Animalia']"
141_20200725015806_35921,Hymenoptera,"['Hymenoptera', 'Insecta', 'Animalia']"
249_20210806000713_8096,Diptera,"['Insecta', 'Animalia', 'Diptera']"
126_20200809024112_20890,Chironomidae,"['Insecta', 'Animalia', 'Diptera', 'Chironomidae']"
192_20200724194326_17573,Caenidae,"['Caenidae', 'Ephemeroptera', 'Insecta', 'Animalia']"
108_20200813032016_19560,Chironomidae,"['Insecta', 'Animalia', 'Diptera', 'Chironomidae']"
126_20200821000342_29942,Hymenoptera,"['Hymenoptera', 'Insecta', 'Animalia']"
118_20200731012353_4509,Diptera,"['Insecta', 'Animalia', 'Diptera']"
175_20200807000106_18865,Chironomidae,"['Insecta', 'Animalia', 'Diptera', 'Chironomidae']"
178_20200618011145_15206,Chironomidae,"['Insecta', 'Animalia', 'Diptera', 'Chironomidae']"
192_20200722090027_28165,Caenidae,"['Caenidae', 'Ephemeroptera', 'Insecta', 'Animalia']"
153_20200617180329_4398_t,Caenidae,"['Caenidae', 'Ephemeroptera', 'Insecta', 'Animalia']"
192_20200724194326_17618,Caenidae,"['Caenidae', 'Ephemeroptera', 'Insecta', 'Animalia']"
153_20200604102304_34247,Caenidae,"['Caenidae', 'Ephemeroptera', 'Insecta', 'Animalia']"
169_20200619092034_15649,Leptoceridae,"['Insecta', 'Animalia', 'Trichoptera', 'Leptoceridae']"
192_20200721201113_41006,Caenidae,"['Caenidae', 'Ephemeroptera', 'Insecta', 'Animalia']"
192_20200723161615_6239,Caenidae,"['Caenidae', 'Ephemeroptera', 'Insecta', 'Animalia']"
172_20200809011342_19871,Leptoceridae,"['Insecta', 'Animalia', 'Trichoptera', 'Leptoceridae']"
192_20200724112811_1778_t,Caenidae,"['Caenidae', 'Ephemeroptera', 'Insecta', 'Animalia']"
196_20200809024853_32120,Chironomidae,"['Insecta', 'Animalia', 'Diptera', 'Chironomidae']"
105_20200731013810_32849,Cecidomyiidae,"['Insecta', 'Animalia', 'Diptera', 'Cecidomyiidae']"
141_20200714231702_40138,Collembola,"['Animalia', 'Collembola', 'Entognatha']"
192_20200724194326_17559,Caenidae,"['Caenidae', 'Ephemeroptera', 'Insecta', 'Animalia']"
124_20200804150814_175,Caenidae,"['Caenidae', 'Ephemeroptera', 'Insecta', 'Animalia']"
169_20200627033450_13436,Chironomidae,"['Insecta', 'Animalia', 'Diptera', 'Chironomidae']"
192_20200804013101_16887,Caenidae,"['Caenidae', 'Ephemeroptera', 'Insecta', 'Animalia']"
112_20200617003854_2728_t,Chironomidae,"['Insecta', 'Animalia', 'Diptera', 'Chironomidae']"
290_20210911022101_3915,Diptera,"['Insecta', 'Animalia', 'Diptera']"
296_20210820222757_5032,Cicadellidae,"['Insecta', 'Cicadellidae', 'Animalia', 'Hemiptera']"
120_20200625235755_21543,Diptera,"['Insecta', 'Animalia', 'Diptera']"
141_20200714013312_9272,Chironomidae,"['Insecta', 'Animalia', 'Diptera', 'Chironomidae']"
150_20200724012909_33469,Cecidomyiidae,"['Insecta', 'Animalia', 'Diptera', 'Cecidomyiidae']"
176_20200813031212_1960,Chironomidae,"['Insecta', 'Animalia', 'Diptera', 'Chironomidae']"
172_20200808014243_36044,Leptoceridae,"['Insecta', 'Animalia', 'Trichoptera', 'Leptoceridae']"
246_20210825012234_1610,Cicadellidae,"['Insecta', 'Cicadellidae', 'Animalia', 'Hemiptera']"
141_20200714004825_21471,Chironomidae,"['Insecta', 'Animalia', 'Diptera', 'Chironomidae']"
192_20200806034728_35876,Insecta,"['Insecta', 'Animalia']"
192_20200724112811_1673_t,Caenidae,"['Caenidae', 'Ephemeroptera', 'Insecta', 'Animalia']"
150_20200626233608_22239,Caenidae,"['Caenidae', 'Ephemeroptera', 'Insecta', 'Animalia']"
111_20200613024422_24941,Cicadellidae,"['Insecta', 'Cicadellidae', 'Animalia', 'Hemiptera']"
153_20200618172506_13390,Caenidae,"['Caenidae', 'Ephemeroptera', 'Insecta', 'Animalia']"
192_20200721131816_516,Caenidae,"['Caenidae', 'Ephemeroptera', 'Insecta', 'Animalia']"
163_20200627033515_34027,Insecta,"['Insecta', 'Animalia']"
294_20210811022225_4963_t,Cicadellidae,"['Insecta', 'Cicadellidae', 'Animalia', 'Hemiptera']"
294_20210814030236_41117,Cicadellidae,"['Insecta', 'Cicadellidae', 'Animalia', 'Hemiptera']"
182_20200724181243_19995,Opiliones,"['Animalia', 'Opiliones', 'Arachnida']"
153_20200620201942_3302_t,Caenidae,"['Caenidae', 'Ephemeroptera', 'Insecta', 'Animalia']"
150_20200718020234_3167,Chironomidae,"['Insecta', 'Animalia', 'Diptera', 'Chironomidae']"
268_20210915034057_8770,Tipulidae,"['Insecta', 'Animalia', 'Diptera', 'Tipulidae']"
192_20200719144220_41396,Caenidae,"['Caenidae', 'Ephemeroptera', 'Insecta', 'Animalia']"
296_20210821223031_19929,Cicadellidae,"['Insecta', 'Cicadellidae', 'Animalia', 'Hemiptera']"
281_20210814231051_2282,Chironomidae,"['Insecta', 'Animalia', 'Diptera', 'Chironomidae']"
126_20200809023105_9309,Chironomidae,"['Insecta', 'Animalia', 'Diptera', 'Chironomidae']"
263_20210820221154_18442,Cicadellidae,"['Insecta', 'Cicadellidae', 'Animalia', 'Hemiptera']"
196_20200809015538_21706,Chironomidae,"['Insecta', 'Animalia', 'Diptera', 'Chironomidae']"
126_20200801023619_32750,Diptera,"['Insecta', 'Animalia', 'Diptera']"
192_20200804020431_12573,Caenidae,"['Caenidae', 'Ephemeroptera', 'Insecta', 'Animalia']"
192_20200712222206_5600,Caenidae,"['Caenidae', 'Ephemeroptera', 'Insecta', 'Animalia']"
146_20200616023945_37816,Chironomidae,"['Insecta', 'Animalia', 'Diptera', 'Chironomidae']"
192_20200724112811_1671_t,Caenidae,"['Caenidae', 'Ephemeroptera', 'Insecta', 'Animalia']"
168_20200720013920_30740,Plutellidae,"['Plutellidae', 'Insecta', 'Animalia', 'Lepidoptera']"
110_20200722034326_39788,Diptera,"['Insecta', 'Animalia', 'Diptera']"
169_20200625033919_20195,Chironomidae,"['Insecta', 'Animalia', 'Diptera', 'Chironomidae']"
296_20210820221641_27698,Insecta,"['Insecta', 'Animalia']"
289_20210723231024_32953,Psychodidae,"['Psychodidae', 'Insecta', 'Animalia', 'Diptera']"
274_20210831010003_27780,Diptera,"['Insecta', 'Animalia', 'Diptera']"
126_20200806035009_39575,Chironomidae,"['Insecta', 'Animalia', 'Diptera', 'Chironomidae']"
192_20200721131816_370,Caenidae,"['Caenidae', 'Ephemeroptera', 'Insecta', 'Animalia']"
261_20211010213234_39119,Aphididae,"['Insecta', 'Animalia', 'Hemiptera', 'Aphididae']"
170_20200801004045_22342,Cecidomyiidae,"['Insecta', 'Animalia', 'Diptera', 'Cecidomyiidae']"
276_20210809225656_3354_t,Diptera,"['Insecta', 'Animalia', 'Diptera']"
112_20200616025701_33882,Chironomidae,"['Insecta', 'Animalia', 'Diptera', 'Chironomidae']"
126_20200624023601_35663,Diptera,"['Insecta', 'Animalia', 'Diptera']"
170_20200725021504_4797_t,Cecidomyiidae,"['Insecta', 'Animalia', 'Diptera', 'Cecidomyiidae']"
153_20200618172506_13353,Caenidae,"['Caenidae', 'Ephemeroptera', 'Insecta', 'Animalia']"
253_20210729040507_37068,Syrphidae,"['Syrphidae', 'Insecta', 'Animalia', 'Diptera']"
294_20210815025424_39687,Cicadellidae,"['Insecta', 'Cicadellidae', 'Animalia', 'Hemiptera']"
146_20200616023945_37830,Chironomidae,"['Insecta', 'Animalia', 'Diptera', 'Chironomidae']"
191_20200823005510_5358,Crambidae,"['Insecta', 'Animalia', 'Crambidae', 'Lepidoptera']"
153_20200618060039_1409,Caenidae,"['Caenidae', 'Ephemeroptera', 'Insecta', 'Animalia']"
196_20200810232553_1752,Chironomidae,"['Insecta', 'Animalia', 'Diptera', 'Chironomidae']"
185_20200810035307_33525,Chironomidae,"['Insecta', 'Animalia', 'Diptera', 'Chironomidae']"
121_20200527030132_39359,Diptera,"['Insecta', 'Animalia', 'Diptera']"
246_20210927171228_5041,Lepidoptera,"['Insecta', 'Animalia', 'Lepidoptera']"
150_20200602232359_11980,Cicadellidae,"['Insecta', 'Cicadellidae', 'Animalia', 'Hemiptera']"
196_20200808233933_663,Chironomidae,"['Insecta', 'Animalia', 'Diptera', 'Chironomidae']"
157_20200625031051_2141_t,Chironomidae,"['Insecta', 'Animalia', 'Diptera', 'Chironomidae']"
157_20200701024322_34949,Lepidoptera,"['Insecta', 'Animalia', 'Lepidoptera']"
174_20200716160539_9511,Caenidae,"['Caenidae', 'Ephemeroptera', 'Insecta', 'Animalia']"
178_20200619011135_40687,Plutellidae,"['Plutellidae', 'Insecta', 'Animalia', 'Lepidoptera']"
192_20200724112811_1793_t,Caenidae,"['Caenidae', 'Ephemeroptera', 'Insecta', 'Animalia']"
170_20200809002932_41260,Collembola,"['Animalia', 'Collembola', 'Entognatha']"
126_20200808001011_20508,Chironomidae,"['Insecta', 'Animalia', 'Diptera', 'Chironomidae']"
126_20200813025844_29399,Hymenoptera,"['Hymenoptera', 'Insecta', 'Animalia']"
261_20210905001440_22612,Psychodidae,"['Psychodidae', 'Insecta', 'Animalia', 'Diptera']"
192_20200714210351_877,Caenidae,"['Caenidae', 'Ephemeroptera', 'Insecta', 'Animalia']"
294_20210918221057_25863,Diptera,"['Insecta', 'Animalia', 'Diptera']"
196_20200807015426_24242,Chironomidae,"['Insecta', 'Animalia', 'Diptera', 'Chironomidae']"
150_20200708013727_33096,Chironomidae,"['Insecta', 'Animalia', 'Diptera', 'Chironomidae']"
192_20200719135352_32551,Caenidae,"['Caenidae', 'Ephemeroptera', 'Insecta', 'Animalia']"
281_20210810041251_41301,Cicadellidae,"['Insecta', 'Cicadellidae', 'Animalia', 'Hemiptera']"
185_20200810035307_33523,Cecidomyiidae,"['Insecta', 'Animalia', 'Diptera', 'Cecidomyiidae']"
112_20200615004920_5279,Chironomidae,"['Insecta', 'Animalia', 'Diptera', 'Chironomidae']"
192_20200724194326_17861,Caenidae,"['Caenidae', 'Ephemeroptera', 'Insecta', 'Animalia']"
170_20200801011045_38357,Agapeta hamana,"['Insecta', 'Animalia', 'Tortricidae', 'Lepidoptera', 'Agapeta', 'Agapeta hamana']"
192_20200712120837_2725,Caenidae,"['Caenidae', 'Ephemeroptera', 'Insecta', 'Animalia']"
281_20210814231051_2283,Limoniidae,"['Insecta', 'Animalia', 'Diptera', 'Limoniidae']"
196_20200808233933_632,Chironomidae,"['Insecta', 'Animalia', 'Diptera', 'Chironomidae']"
149_20200727235251_4829,Chironomidae,"['Insecta', 'Animalia', 'Diptera', 'Chironomidae']"
275_20210914094050_20000,Diptera,"['Insecta', 'Animalia', 'Diptera']"
198_20200718023046_2165_t,Chironomidae,"['Insecta', 'Animalia', 'Diptera', 'Chironomidae']"
150_20200724232725_25724,Diptera,"['Insecta', 'Animalia', 'Diptera']"
192_20200724194326_17864,Caenidae,"['Caenidae', 'Ephemeroptera', 'Insecta', 'Animalia']"
196_20200808233933_795,Cicadellidae,"['Insecta', 'Cicadellidae', 'Animalia', 'Hemiptera']"
192_20200712120837_2715,Caenidae,"['Caenidae', 'Ephemeroptera', 'Insecta', 'Animalia']"
174_20200714001020_32378,Insecta,"['Insecta', 'Animalia']"
126_20200717013127_2077,Chironomidae,"['Insecta', 'Animalia', 'Diptera', 'Chironomidae']"
294_20210815045528_34008,Cicadellidae,"['Insecta', 'Cicadellidae', 'Animalia', 'Hemiptera']"
182_20200624235040_4757_t,Chironomidae,"['Insecta', 'Animalia', 'Diptera', 'Chironomidae']"
148_20200703030921_24927,Diptera,"['Insecta', 'Animalia', 'Diptera']"
192_20200804020431_12551,Caenidae,"['Caenidae', 'Ephemeroptera', 'Insecta', 'Animalia']"
192_20200721131816_472,Caenidae,"['Caenidae', 'Ephemeroptera', 'Insecta', 'Animalia']"
157_20200628000229_19032,Chironomidae,"['Insecta', 'Animalia', 'Diptera', 'Chironomidae']"
261_20210908000114_19104,Psychodidae,"['Psychodidae', 'Insecta', 'Animalia', 'Diptera']"
174_20200714001020_32333,Chironomidae,"['Insecta', 'Animalia', 'Diptera', 'Chironomidae']"
290_20210912010755_37441,Ichneumonidae,"['Hymenoptera', 'Insecta', 'Ichneumonidae', 'Animalia']"
120_20200626010824_41946,Chironomidae,"['Insecta', 'Animalia', 'Diptera', 'Chironomidae']"
216_20210824231550_7860,Miridae,"['Miridae', 'Insecta', 'Animalia', 'Hemiptera']"
174_20200718094533_1628,Caenidae,"['Caenidae', 'Ephemeroptera', 'Insecta', 'Animalia']"
174_20200725213207_26754,Caenidae,"['Caenidae', 'Ephemeroptera', 'Insecta', 'Animalia']"
126_20200809010911_35438,Chironomidae,"['Insecta', 'Animalia', 'Diptera', 'Chironomidae']"
261_20210905001440_22618,Psychodidae,"['Psychodidae', 'Insecta', 'Animalia', 'Diptera']"
196_20200814231016_11000,Diptera,"['Insecta', 'Animalia', 'Diptera']"
192_20200806034728_35853,Caenidae,"['Caenidae', 'Ephemeroptera', 'Insecta', 'Animalia']"
192_20200721131816_431,Caenidae,"['Caenidae', 'Ephemeroptera', 'Insecta', 'Animalia']"
192_20200715165926_1032_t,Caenidae,"['Caenidae', 'Ephemeroptera', 'Insecta', 'Animalia']"
192_20200724194326_17805,Caenidae,"['Caenidae', 'Ephemeroptera', 'Insecta', 'Animalia']"
112_20200616025701_33943,Chironomidae,"['Insecta', 'Animalia', 'Diptera', 'Chironomidae']"
294_20210816052732_18912,Cicadellidae,"['Insecta', 'Cicadellidae', 'Animalia', 'Hemiptera']"
174_20200721135340_23735,Caenidae,"['Caenidae', 'Ephemeroptera', 'Insecta', 'Animalia']"
178_20200618011145_15114,Chironomidae,"['Insecta', 'Animalia', 'Diptera', 'Chironomidae']"
108_20200813032016_19543,Chironomidae,"['Insecta', 'Animalia', 'Diptera', 'Chironomidae']"
261_20210918205358_27885,Psychodidae,"['Psychodidae', 'Insecta', 'Animalia', 'Diptera']"
178_20200618011145_15063,Chironomidae,"['Insecta', 'Animalia', 'Diptera', 'Chironomidae']"
158_20200603064105_13736,Lepidoptera,"['Insecta', 'Animalia', 'Lepidoptera']"
192_20200712185739_453_t,Caenidae,"['Caenidae', 'Ephemeroptera', 'Insecta', 'Animalia']"
157_20200703003602_9771,Crambidae,"['Insecta', 'Animalia', 'Crambidae', 'Lepidoptera']"
148_20200619011240_18232,Chironomidae,"['Insecta', 'Animalia', 'Diptera', 'Chironomidae']"
153_20200616195934_2321,Caenidae,"['Caenidae', 'Ephemeroptera', 'Insecta', 'Animalia']"
192_20200724112811_1580_t,Caenidae,"['Caenidae', 'Ephemeroptera', 'Insecta', 'Animalia']"
192_20200722171634_36660,Caenidae,"['Caenidae', 'Ephemeroptera', 'Insecta', 'Animalia']"
172_20200811020727_40430,Coleoptera,"['Coleoptera', 'Insecta', 'Animalia']"
290_20210910214612_38480,Limoniidae,"['Insecta', 'Animalia', 'Diptera', 'Limoniidae']"
118_20200808225026_32054,Psychodidae,"['Psychodidae', 'Insecta', 'Animalia', 'Diptera']"
172_20200807233730_29851,Cecidomyiidae,"['Insecta', 'Animalia', 'Diptera', 'Cecidomyiidae']"
192_20200715165926_1094_t,Caenidae,"['Caenidae', 'Ephemeroptera', 'Insecta', 'Animalia']"
292_20210818050316_11647,Tortricidae,"['Insecta', 'Animalia', 'Tortricidae', 'Lepidoptera']"
185_20200813010307_39083,Chironomidae,"['Insecta', 'Animalia', 'Diptera', 'Chironomidae']"
266_20210907045405_10876,Cicadellidae,"['Insecta', 'Cicadellidae', 'Animalia', 'Hemiptera']"
192_20200712212602_18291,Caenidae,"['Caenidae', 'Ephemeroptera', 'Insecta', 'Animalia']"
178_20200621003949_720_t,Plutellidae,"['Plutellidae', 'Insecta', 'Animalia', 'Lepidoptera']"
192_20200712115551_25812,Caenidae,"['Caenidae', 'Ephemeroptera', 'Insecta', 'Animalia']"
192_20200722090027_28141,Caenidae,"['Caenidae', 'Ephemeroptera', 'Insecta', 'Animalia']"
179_20200724034826_22716,Diptera,"['Insecta', 'Animalia', 'Diptera']"
178_20200618011145_14801,Chironomidae,"['Insecta', 'Animalia', 'Diptera', 'Chironomidae']"
153_20200620185410_10829,Caenidae,"['Caenidae', 'Ephemeroptera', 'Insecta', 'Animalia']"
192_20200722090027_28135,Caenidae,"['Caenidae', 'Ephemeroptera', 'Insecta', 'Animalia']"
294_20210815054246_12956,Cicadellidae,"['Insecta', 'Cicadellidae', 'Animalia', 'Hemiptera']"
112_20200617003854_2605_t,Chironomidae,"['Insecta', 'Animalia', 'Diptera', 'Chironomidae']"
192_20200721201113_41083,Caenidae,"['Caenidae', 'Ephemeroptera', 'Insecta', 'Animalia']"
192_20200723161615_6497,Caenidae,"['Caenidae', 'Ephemeroptera', 'Insecta', 'Animalia']"
182_20200628034901_5095_t,Diptera,"['Insecta', 'Animalia', 'Diptera']"
174_20200725154548_13821,Caenidae,"['Caenidae', 'Ephemeroptera', 'Insecta', 'Animalia']"
192_20200721171515_16223,Caenidae,"['Caenidae', 'Ephemeroptera', 'Insecta', 'Animalia']"
246_20210906042823_6100,Diptera,"['Insecta', 'Animalia', 'Diptera']"
157_20200715224921_26336,Psychodidae,"['Psychodidae', 'Insecta', 'Animalia', 'Diptera']"
126_20200723014053_15259,Ceratopogonidae,"['Insecta', 'Animalia', 'Diptera', 'Ceratopogonidae']"
126_20200801024108_18081,Chironomidae,"['Insecta', 'Animalia', 'Diptera', 'Chironomidae']"
192_20200721171515_16121,Caenidae,"['Caenidae', 'Ephemeroptera', 'Insecta', 'Animalia']"
294_20210804233533_3482_t,Cicadellidae,"['Insecta', 'Cicadellidae', 'Animalia', 'Hemiptera']"
280_20210821233551_40722,Cicadellidae,"['Insecta', 'Cicadellidae', 'Animalia', 'Hemiptera']"
112_20200616025701_33734,Chironomidae,"['Insecta', 'Animalia', 'Diptera', 'Chironomidae']"
192_20200806034728_35836,Caenidae,"['Caenidae', 'Ephemeroptera', 'Insecta', 'Animalia']"
196_20200809024853_32202,Chironomidae,"['Insecta', 'Animalia', 'Diptera', 'Chironomidae']"
174_20200717161346_29159,Caenidae,"['Caenidae', 'Ephemeroptera', 'Insecta', 'Animalia']"
112_20200616025701_33803,Chironomidae,"['Insecta', 'Animalia', 'Diptera', 'Chironomidae']"
244_20211014062442_6631,Cicadellidae,"['Insecta', 'Cicadellidae', 'Animalia', 'Hemiptera']"
192_20200725054003_5222_t,Caenidae,"['Caenidae', 'Ephemeroptera', 'Insecta', 'Animalia']"
192_20200721201113_40993,Caenidae,"['Caenidae', 'Ephemeroptera', 'Insecta', 'Animalia']"
290_20210903220227_12323,Psychodidae,"['Psychodidae', 'Insecta', 'Animalia', 'Diptera']"
146_20200616023945_37800,Chironomidae,"['Insecta', 'Animalia', 'Diptera', 'Chironomidae']"
192_20200712212602_18340,Caenidae,"['Caenidae', 'Ephemeroptera', 'Insecta', 'Animalia']"
192_20200722090027_28200,Caenidae,"['Caenidae', 'Ephemeroptera', 'Insecta', 'Animalia']"
120_20200625235755_21539,Chironomidae,"['Insecta', 'Animalia', 'Diptera', 'Chironomidae']"
196_20200810232553_1821,Insecta,"['Insecta', 'Animalia']"
178_20200618011145_14661,Chironomidae,"['Insecta', 'Animalia', 'Diptera', 'Chironomidae']"
273_20210921204225_24156,Aphididae,"['Insecta', 'Animalia', 'Hemiptera', 'Aphididae']"
174_20200722005034_2899,Caenidae,"['Caenidae', 'Ephemeroptera', 'Insecta', 'Animalia']"
174_20200720062924_41798,Chironomidae,"['Insecta', 'Animalia', 'Diptera', 'Chironomidae']"
250_20210801042030_42000,Cicadellidae,"['Insecta', 'Cicadellidae', 'Animalia', 'Hemiptera']"
174_20200724175821_3052_t,Caenidae,"['Caenidae', 'Ephemeroptera', 'Insecta', 'Animalia']"
192_20200723161615_6586,Caenidae,"['Caenidae', 'Ephemeroptera', 'Insecta', 'Animalia']"
174_20200714203210_169_t,Caenidae,"['Caenidae', 'Ephemeroptera', 'Insecta', 'Animalia']"
169_20200625033919_20185,Chironomidae,"['Insecta', 'Animalia', 'Diptera', 'Chironomidae']"
126_20200707030349_1249_t,Lepidoptera,"['Insecta', 'Animalia', 'Lepidoptera']"
196_20200810232553_1813,Insecta,"['Insecta', 'Animalia']"
196_20200811230959_18704,Chironomidae,"['Insecta', 'Animalia', 'Diptera', 'Chironomidae']"
151_20200905034030_42106,Hymenoptera,"['Hymenoptera', 'Insecta', 'Animalia']"
120_20200626010824_41935,Chironomidae,"['Insecta', 'Animalia', 'Diptera', 'Chironomidae']"
253_20210802064326_8486,Insecta,"['Insecta', 'Animalia']"
153_20200604155010_101_t,Caenidae,"['Caenidae', 'Ephemeroptera', 'Insecta', 'Animalia']"
192_20200722171634_36615,Diptera,"['Insecta', 'Animalia', 'Diptera']"
169_20200625033919_20228,Insecta,"['Insecta', 'Animalia']"
178_20200703022847_18804,Chrysoteuchia culmella,"['Insecta', 'Animalia', 'Crambidae', 'Chrysoteuchia', 'Lepidoptera', 'Chrysoteuchia culmella']"
252_20210826023146_15770,Tettigoniidae,"['Tettigoniidae', 'Insecta', 'Animalia', 'Orthoptera']"
192_20200724194326_17922,Caenidae,"['Caenidae', 'Ephemeroptera', 'Insecta', 'Animalia']"
112_20200617003854_2582_t,Chironomidae,"['Insecta', 'Animalia', 'Diptera', 'Chironomidae']"
192_20200721171515_16075,Caenidae,"['Caenidae', 'Ephemeroptera', 'Insecta', 'Animalia']"
268_20210914230922_23530,Chironomidae,"['Insecta', 'Animalia', 'Diptera', 'Chironomidae']"
192_20200712115551_25794,Caenidae,"['Caenidae', 'Ephemeroptera', 'Insecta', 'Animalia']"
294_20210813053538_16615,Cicadellidae,"['Insecta', 'Cicadellidae', 'Animalia', 'Hemiptera']"
178_20200618011145_15185,Chironomidae,"['Insecta', 'Animalia', 'Diptera', 'Chironomidae']"
